"userid","ope","con","ext","agr","neu","item_level","blocks","date"
"0318cc38971845f7470f34704de7339d",3.5,2.75,3.75,4.0,2.75,1,20,""
"0318ecc1e7b99840fb513939217e93cf",3.95,3.4,4.55,4.25,1.5,1,100,""
"031a8981c98e7dbcf0a6b8d4aafc7f05",3.5,2.75,4.0,3.0,3.0,1,20,""
"031a9768a49bb58ec6c18ba56e769c10",3.75,4.25,4.25,3.75,2.25,1,20,""
"031ab05b4e1d04015a6992e33ad8a9de",4.5,3.0,4.25,2.25,2.4,1,100,""
"031ad3d61e32b494beb3db7b6432e587",4.0,3.0,2.75,3.5,3.0,1,20,""
"031b590b46f177851e74c79cfa558f1c",4.25,4.5,2.75,4.75,2.5,1,20,""
"031befadedc38604be5af11cbe1d5ba5",2.25,4.5,3.25,2.25,3.25,1,20,""
"031c8d376bd1db7512d950e289270d2b",2.75,3.25,2.75,4.5,3.75,1,20,""
"031d2a2cc7d57d6e09c434956dc95fc3",5.0,3.5,3.5,2.5,3.25,1,20,""
"031daf2d066d1e95c729ce3cdb77fc39",4.0,3.0,3.5,2.5,2.0,1,20,""
"031e037c348bc1b29f955063ed2a2bf2",2.5,3.0,3.0,3.25,3.0,1,20,""
"031e725aa3a4687bbd252981ad62b3ff",4.5,2.0,3.5,2.0,4.5,1,20,""
"031edf30ff22b2a2ae28e3389089647b",4.25,4.3,4.15,4.15,2.3,1,100,""
"031f3218b506661518a64af01cd45e28",3.75,4.75,4.0,4.0,1.25,1,20,""
"031faa73009796afbbd66d0673e78597",5.0,4.5,4.0,4.17,2.5,1,30,""
"031ff657db22c4cafea144effc09d16c",4.0,3.0,3.85,4.1,1.3,1,100,""
"0320d4e818ca83df1e4514340b27618a",3.63,1.88,4.38,2.75,2.25,1,40,""
"032118f40abdfc0c41554f40c585f325",2.75,2.75,2.5,3.5,4.0,1,20,""
"0321a5c5adbe0578b486570789bc71aa",3.75,4.0,4.25,4.5,2.25,1,20,""
"0321bab905f174027ae35ad9d8236bc5",4.33,1.67,2.17,3.33,4.2,1,30,""
"03220df514e90920ef0916ffd1ffcbb1",4.8,4.4,4.5,4.7,1.0,1,50,""
"032327e2af8ed03007aac01bb673dca4",3.43,3.13,3.25,4.25,2.38,1,40,""
"0323909840a7ea4bc7215832b1f9725f",3.0,2.0,2.0,3.0,2.75,1,20,""
"0323a4641d2cc608a75a9aeb29350f9f",3.0,3.75,3.25,3.5,2.25,1,20,""
"03241b7c1759b5076dcab06ea7ae421c",4.5,3.0,4.25,4.25,3.25,1,20,""
"0324806ac6b4ae4035117afe1e99f2f5",3.45,3.15,2.85,2.95,3.05,1,100,""
"03249fede454a7a3a7e6586e961b0066",3.5,3.0,3.67,3.0,1.75,1,20,""
"0324dbbb8f2b1f3e9f8b8165c27bdca3",4.85,3.6,4.11,3.85,3.65,1,100,""
"032514152acf80d1020849c9ba279a0b",4.0,4.25,2.0,2.5,2.75,1,20,""
"03267d155c90470d7162bbbb80ba376c",3.4,3.17,3.67,3.5,2.33,1,30,""
"03275c2719807bc317b62b0017075633",2.0,3.0,3.5,3.0,2.25,1,20,""
"0327a8d1ef69776e1a56194e0dd12443",4.75,3.67,4.75,4.0,3.5,1,20,""
"032906e6b0e4ca1fe8a3f31b648eeb24",3.79,4.0,3.79,4.5,2.0,1,70,""
"0329a6cb289e7dd6c0845c04e210f789",3.4,2.95,4.6,3.8,1.85,1,100,""
"032b912083ecfc632c1e26dda12f9d3f",3.6,3.1,4.1,3.2,3.1,1,50,""
"032bade8d70419d0b0d9264a7549121b",3.5,3.25,4.0,2.5,2.25,1,20,""
"032cc0ef41e97fda2367f479cd89633d",4.4,2.8,3.55,3.2,3.4,1,100,""
"032cde48467f6ac3e2aad51196d01e74",4.75,1.25,4.0,3.25,5.0,1,20,""
"032cf71a309d37f2f442f17f5a53e9b5",2.5,3.75,2.75,4.75,3.25,1,20,""
"032d063d2d0ecf8982b29ef6f6276122",2.9,2.6,2.05,2.7,3.9,1,100,""
"032dbfff83458f5d2b595121a321f1c6",4.0,3.75,3.25,3.25,2.5,1,20,""
"032e1ae2f3560625ebbc7b487794ce0e",3.17,3.83,3.83,4.33,2.17,1,30,""
"032eb8d6d6b9b9cc9e3fc5f33e5a6e79",4.25,3.25,3.5,4.5,2.5,1,20,""
"032ed60ef38b6ac3dbf9559a41a6a01d",4.35,5.0,3.3,2.9,1.65,1,100,""
"032ef4a95ad8fe274ba3da9630b5be4c",4.25,3.5,4.5,2.75,2.5,1,20,""
"032f033bb9548e0f2609d84b64fef834",4.25,2.5,2.75,4.25,4.75,1,20,""
"032f21e0d7e2a6d835edf9f35dbecf8c",4.67,4.5,1.0,4.5,2.75,1,20,""
"032f2db0a5ba9f98247fb7452deff8b3",4.0,4.0,4.25,4.25,2.5,1,20,""
"032f32901467461fd0d88d293bdcb174",4.0,5.0,4.0,2.75,3.75,1,20,""
"032fb794052a0936923c8e090a63d277",3.75,4.0,3.75,4.5,3.0,1,20,""
"0330059b3e25d1e2dd74fe1eb44b986e",4.1,4.74,4.65,4.45,1.45,1,100,""
"033194d1d3ba2d1a1c1ff368f5e6d9ac",4.0,2.5,4.0,4.0,3.0,1,20,""
"0331ff0f8c7718a17716c551ea715067",3.4,2.6,1.85,2.9,3.65,1,100,""
"03327450a6ac0c82ad4ec9e678304666",4.0,2.25,2.5,3.75,3.25,1,20,""
"033360af96ab0e50b684c36138ab79f7",4.0,3.5,4.0,3.0,3.25,1,20,""
"0333deba28396f2effb4ec9eb99383d3",4.6,3.8,4.6,4.1,1.8,1,100,""
"03345fb2bddc70b6bfa97218a5f8293d",2.75,3.75,2.5,4.0,3.0,1,20,""
"0334a4a059489439c9ee649e29277f2f",4.0,4.33,3.5,3.75,1.0,1,20,""
"033501fc16ec652f0c309c8ee2f40aef",4.4,4.1,2.8,3.5,2.0,1,50,""
"0335eac1d310ee75fffe86c52f518ea3",3.5,2.5,3.5,4.25,1.0,1,20,""
"0336fff21fb9df63c83d60eaf797f086",3.5,2.5,3.25,3.25,3.5,1,20,""
"033727a1af7dfee270795b8632620ef1",4.0,3.5,2.75,3.5,4.0,1,20,""
"0337b24c0a5cb9c1c9f09f7234e45728",3.65,3.9,3.5,3.7,2.7,1,100,""
"0339a5ac6804d656badaf716fe7f90ff",4.0,3.45,3.3,3.7,2.8,1,100,""
"0339f5e07f0877aff8ed6682337c0ee7",3.7,2.7,3.47,3.95,1.85,1,100,""
"033ad8f0cce6a639539a2d1dc5b9afcf",4.25,2.75,4.0,4.25,2.75,1,20,""
"033b6dd322322439ddb4f585a4ebfcc6",4.05,3.35,2.65,2.85,3.6,1,100,""
"033ba117f3646506ec64bc93db7bf03a",2.25,2.75,3.5,3.75,4.25,1,20,""
"033c223cf8e62cee42e6579a7985d591",4.5,2.85,3.45,3.55,2.55,1,100,""
"033cafaf5026dd9e7ac55323ee6b9b82",3.5,3.75,3.75,3.0,1.5,1,20,""
"033d9ed1299b49789a45837f0b498a48",2.5,2.75,4.5,3.25,3.25,1,20,""
"033de4458430391c4ec372382a76ee8a",4.75,3.0,3.75,2.5,2.25,1,20,""
"033ed5357c1b05dfdf8a797db000b37d",4.5,4.25,4.25,3.5,2.25,1,20,""
"033eec3173018d10e86eccc755ab925c",4.25,4.0,3.25,4.13,2.0,1,40,""
"033f9af88107726f4dd58962b880db36",2.67,3.25,3.5,2.5,3.0,1,20,""
"033fb5ccc9ab2230b554b85e79fab29d",3.75,2.88,3.75,4.13,2.63,1,40,""
"033ff91ba489e24aa233f85aa284b605",2.25,3.5,3.0,3.25,3.0,1,20,""
"03408cbe21368f93e269275220ebe8ab",3.25,4.5,3.5,4.25,2.0,1,20,""
"03409f1fcc37662f90d6dc35691d2985",4.0,4.25,2.25,2.5,3.0,1,20,""
"0340b8d858b97763cf0a3fa9308a1353",4.0,3.0,4.67,1.5,3.25,1,20,""
"0340ebbbb39ec88603da3ffd4edfac0b",3.0,4.75,4.0,4.5,2.0,1,20,""
"0340f3d9c540757f2c4f74b3e8df540e",2.75,4.0,4.0,4.5,2.5,1,20,""
"034152cf94e2c4783ffb64baac74ec87",4.75,3.75,5.0,3.75,2.75,1,20,""
"0341756bece5edc64b46979a11c4ab11",3.95,3.7,3.2,3.35,2.9,1,100,""
"0341de899c1c857ac4e362eeb02ab489",5.0,3.75,3.5,2.25,2.25,1,20,""
"0342058d32cd07d4fd453a5ed0b1d972",3.0,3.25,4.0,4.0,2.25,1,20,""
"03427123b5888fa816deec7d7b155ac6",4.0,3.5,3.25,3.5,2.25,1,20,""
"0342c79ebccf79c085e6679639a2fc84",3.5,3.67,4.0,2.5,3.25,1,20,""
"034396b2984693d9341abb0a4d39fe90",3.75,3.25,3.0,4.0,1.75,1,20,""
"0343c42c4ba5d8527d9befd9eae8582b",3.5,3.35,4.4,3.7,1.75,1,100,""
"0343eaa6851dcabc149987c0d3bede3a",4.0,5.0,3.75,5.0,2.67,1,20,""
"0345e9d37b22e0194a11f4f6f1caf886",4.5,3.75,3.5,3.25,4.0,1,20,""
"0346281e517b1b92c39a167b8c7d6c43",4.25,3.67,3.67,4.0,1.0,1,20,""
"034638c6fdfa80d572b7622da4a85d33",2.75,3.5,3.25,3.5,2.0,1,20,""
"0346f2dd5acd777da4fa27a7f24522ca",3.0,2.33,3.0,3.0,3.25,1,20,""
"03482fda8cb221b1dbfda2e5898cf969",3.0,3.0,3.5,2.25,5.0,1,20,""
"0348bc1b4abad180f9067a4f384f5571",4.25,2.33,3.75,4.0,3.5,1,20,""
"0348bfea66d6749bd1aed4e2d212e846",4.0,2.75,4.25,4.5,3.0,1,20,""
"03492b4e3cad988348e1829db150381a",3.85,3.8,3.5,4.1,2.25,1,100,""
"0349ce3d9034717cb0e405422fff2bb3",4.05,3.63,4.75,4.05,3.0,1,100,""
"0349d122836a912aa7483e4580c0b3a9",3.25,3.0,4.25,4.5,2.5,1,20,""
"034aed48430b00a0d4c3b27a975c0889",4.5,2.75,2.5,2.0,4.25,1,20,""
"034b9237709f1622ff80e7d61d3dc1a4",4.25,4.0,4.25,5.0,2.5,1,20,""
"034bc247d32ce626d0f6b61250ba6c5f",3.5,2.25,1.33,3.0,4.25,1,20,""
"034c1b68d5ea78546047868c02de274c",3.75,3.0,3.75,2.33,3.5,1,20,""
"034c8c32ef8e6897fd9f752c87476208",3.5,4.75,3.75,4.0,2.0,1,20,""
"034cd97f9d45ab38b99218045eb25a10",4.55,4.75,3.16,4.45,1.25,1,100,""
"034d84e303cb5e61f4c426319332bef5",3.2,4.2,3.7,3.3,3.4,1,50,""
"034da0efdf19355964d1b65413b10424",3.15,3.2,2.95,3.4,2.15,1,100,""
"034ea959bb56fb186ab440975a17c037",4.15,3.9,2.45,3.95,2.35,1,100,""
"034f6f7e3858aa51f562b17a1e61e24c",4.75,4.5,4.25,4.5,2.0,1,20,""
"034f7faf9d61108d80ed3f5f098b15c5",3.25,4.0,3.5,4.0,1.25,1,20,""
"03515134c59b3a7f70cb1130b427f2a6",4.5,4.0,4.5,4.25,1.5,1,20,""
"0351905506e39847450f2a13db29b7e1",4.5,3.5,3.5,4.0,3.0,1,20,""
"035231c48b04814d9912b0e13b0a0553",2.5,4.25,1.75,3.75,3.0,1,20,""
"035287e6368ef7f0212481981479582a",4.5,4.0,3.25,4.0,4.0,1,20,""
"0352b5d334fbe958e5eb1e6cdc23b2e2",3.75,3.75,4.0,3.33,2.25,1,20,""
"0352f0a07854ba44683c55ad567b5421",3.75,3.9,3.3,3.4,2.85,1,100,""
"035349779fb64265fe3723b3d1bdcd22",4.25,3.75,4.25,3.5,2.25,1,20,""
"0353ecbd4e7a1ef958afdb295a37dd1e",3.75,3.25,3.5,3.5,3.25,1,20,""
"0355413b91ab3d96cb5cad9555bd14b9",4.7,3.25,3.45,3.45,2.4,1,100,""
"0356d6c498929607219a39ead3a1c269",3.4,4.2,3.9,4.05,2.45,1,100,""
"0357eee96e0fd4519cbfbde591e1707a",3.75,4.25,4.25,4.25,2.75,1,20,""
"0358c691dc248ce3b9b305d89d06f7ac",4.0,4.0,5.0,4.5,1.0,1,20,""
"03590507621ddadd2eb1a2ea56ac4002",4.0,3.25,4.25,3.25,1.75,1,20,""
"035914d416dabfb9312f8f9b50f3ffd8",3.0,4.75,4.0,3.25,3.33,1,20,""
"03596598a06320bce6dd72138e9bd94d",4.15,3.4,3.05,4.35,2.45,1,100,""
"035a68ce2bce9858ce33b031f01809a0",3.71,3.0,2.57,3.14,1.57,1,70,""
"035abd86b745358f6720d0d8c076543b",3.4,4.35,4.45,4.47,1.45,1,100,""
"035acb434674fbc71185a3b96de01259",3.78,3.83,4.18,4.12,2.89,1,90,""
"035b9839fa9d964863885583988ff818",4.55,3.9,4.35,3.95,1.75,1,100,""
"035b9f957ffbfbae3569fe834a214b22",4.25,3.05,2.8,4.15,2.35,1,100,""
"035ca80131a1093c3eca55fd5e938f28",3.0,2.0,3.75,4.25,1.5,1,20,""
"035cbaf4c9ceb09bc0dcd4bc27389ae4",4.25,2.75,3.0,4.0,3.0,1,20,""
"035de04dce9f37771dfe0a9ce6940aae",4.5,2.5,3.75,3.5,3.75,1,20,""
"035df056081ff29c73eb36e6b8a47717",4.5,1.5,3.05,3.5,2.3,1,336,"2011-12-04"
"035e8c9f86f7c81f32544afd24d4cef7",3.8,2.0,2.95,3.45,2.55,1,100,""
"035f224eff97343949720739c1eb706e",4.63,2.63,4.63,3.38,3.13,1,40,""
"035f4fc5178e67be76aaab9002b6cce6",4.2,4.05,4.1,3.4,3.0,1,100,""
"036084e56764cb3f4e70fbe20fa84bcb",3.5,4.0,4.5,3.75,1.25,1,20,""
"036090b8fa15dceb2f9a46137d725666",4.3,4.5,2.55,3.5,3.2,1,100,""
"036138819699d75f84b5b9c2e916f271",3.0,3.5,3.75,3.5,3.25,1,20,""
"0361a0a66c261f1557025f54985b3f94",3.5,3.5,3.75,2.75,3.25,1,20,""
"0361e77e5425d684ad3b67fec44d2e99",2.8,3.85,1.75,3.5,3.7,1,100,""
"0361fc4387b6dff2e2427ffd4ff71f64",4.0,2.75,4.0,4.25,2.75,1,20,""
"03624266ed3c7dafc568570e754a2d16",3.65,3.5,4.1,3.2,2.65,1,100,""
"03634c1563a8da7f303025f5ab49971a",4.25,4.0,3.75,4.5,1.0,1,20,""
"0363530926be467b6d3e981457903315",4.0,3.45,2.75,4.15,1.55,1,100,""
"0363a04e1201fc01946304386c201a85",3.33,3.0,3.83,2.0,2.83,1,30,""
"0363d6634ac9c530d3d6e8a9d4c41bd8",3.0,3.0,3.5,4.0,2.5,1,20,""
"03652bed84155ce3e7c15b277c1cea40",3.8,4.0,3.0,4.0,3.1,1,50,""
"03658763808f4d366cf05f9954afa29d",3.33,2.83,4.0,3.17,2.33,1,30,""
"0365c77a596defad293417389ebb40ab",3.65,3.65,3.1,3.9,2.0,1,100,""
"03678bf176e4e39af6d0f6ae103f5e4d",4.5,2.0,2.25,1.25,5.0,1,20,""
"0368c8c9364c1ae57fd02ad51a391a02",3.0,2.65,3.8,3.25,3.32,1,100,""
"0368f14f188f854d4f7c20cba1b88504",2.3,3.3,2.5,3.8,4.0,1,50,""
"03692852723085c36855decbb35cb52d",2.25,4.0,3.75,4.25,3.25,1,20,""
"0369a3e6bb8ba0267f2fb9314fd6a7b6",3.25,3.5,3.5,3.5,4.0,1,20,""
"0369d9da5a92843d6124e89d466dfbb2",4.0,3.67,3.25,4.0,2.75,1,20,""
"036c977ae0697a8514449f2ce9b3fa2a",3.5,3.33,3.75,3.33,2.5,1,20,""
"036ca5b587b357b4db117c1e3177a352",3.65,2.65,1.55,3.15,3.1,1,100,""
"036cdf0af496eb9ad88e3e0949f6ad53",3.5,4.69,3.81,3.44,1.81,1,80,""
"036d283ccb600b9838afce5aecad0e3e",3.5,4.25,3.75,4.0,3.0,1,20,""
"036e2a8959afc32d356d07471a65409f",4.0,3.1,4.2,3.4,2.75,1,100,""
"036edd9cbc24ec534c4956797e3ca64a",2.9,3.35,3.3,3.3,2.0,1,100,""
"036f08101200185008f5e14c365abc1c",4.5,5.0,3.75,4.5,3.75,1,20,""
"036f142155252ed8508bc2df89e62b17",3.89,4.33,3.44,3.89,2.18,1,90,""
"036f46552e9fc614e32347aa850603f8",3.25,4.5,3.5,3.75,3.5,1,20,""
"037001a36e515053c80bce322fd84391",3.38,4.88,3.5,2.75,1.88,1,40,""
"0370120b4eef7211cc3f30030ba29b38",4.5,3.0,2.75,3.75,3.0,1,20,""
"037046d1ce61370defa5a63af7195340",3.75,4.75,4.0,3.25,2.75,1,20,""
"0370e40dc292b173da99e30040577951",4.5,2.5,2.5,3.25,3.0,1,20,""
"0370ef90736a4f22cf320523ef582d9c",2.75,3.25,3.25,3.25,3.0,1,20,""
"0371617d5431508505c60c03df09ec62",4.1,3.8,3.5,4.2,3.1,1,50,""
"0372029ac67ea7d7ea73cce376df92e3",2.78,3.55,2.5,4.1,2.65,1,100,""
"03733a905675d7cd44b85627b5516528",4.25,3.75,2.25,3.67,3.75,1,20,""
"03738226846b27551f019a1da950bf29",4.55,2.35,3.0,3.8,2.95,1,100,""
"0373a98c339701136f850dce8ce9eacc",4.5,3.25,2.75,3.75,2.75,1,20,""
"0373ba1b7da2c5d731af92f79cd50f58",4.5,4.0,2.33,2.75,3.5,1,20,""
"0373e7c90bb0170b9793ecc6f49588ad",4.25,2.0,2.75,2.75,4.25,1,20,""
"03748fed9db0d78ed7ee3c08deae2a9d",4.0,4.75,4.25,2.5,1.75,1,20,""
"0374e2d42438bfb8521421bea59401f2",3.5,4.0,2.75,4.5,2.25,1,20,""
"0375417dd5b5ab20c908dc87dd00bc4f",4.35,3.55,2.65,4.1,4.11,1,100,""
"03759f7cff7dfa26cd417f0dbd9f5736",4.5,3.8,4.9,4.35,2.0,1,100,""
"0375ca55d2894a8b55f304b77c74e7b2",2.25,2.0,4.5,4.0,2.25,1,20,""
"0375d82aace8b9928da0a74e0308e2c6",4.5,1.75,4.75,3.5,3.25,1,20,""
"0376540506dde752b6c8fb7fe13e6cff",4.5,3.25,3.5,1.5,4.75,1,20,""
"0377688d9651484364e14eaa267a61dc",3.0,4.5,4.0,4.0,2.5,1,20,""
"0377c9270ebd5fc8dadef0376ea64690",3.5,3.0,3.5,3.0,2.75,1,20,""
"0377fbc2042a31dd235ff680f27c713e",3.75,2.75,3.0,3.75,3.5,1,20,""
"0378edf9f15f43e1aaca555406690d11",3.5,4.75,1.75,3.75,4.25,1,20,""
"0378f2f2d0002d3299f3a671b646282a",4.5,3.35,4.05,3.95,1.85,1,100,""
"0379cc912117b04f6318324a0dc46fa5",3.95,3.75,3.15,4.1,2.35,1,100,""
"0379e945f6c84d6ec1e362f04dba3848",3.33,2.7,3.9,3.4,1.6,1,50,""
"037a5a6fb41944c8dc3c860ab42c1e4f",3.0,3.25,2.0,3.75,4.5,1,20,""
"037a5b8ca2be516d634cfab037b8bbe8",3.61,3.72,4.11,3.24,1.88,1,90,""
"037ab3c827062f710b1760ec98a614b9",3.75,3.0,3.25,3.75,2.25,1,20,""
"037ad7dea070111e95fa962dbac6e07d",3.5,1.25,3.5,2.5,2.5,1,20,""
"037b179d06cc787ce8caf0fc2b1548f9",2.5,3.0,3.0,3.5,2.0,1,20,""
"037bceb5f9b435c87f78fd83078a1a2d",3.55,3.6,2.45,3.05,3.35,1,100,""
"037bd4ba4f93be2e0b09c380d6a47a23",4.5,3.25,3.5,3.25,2.5,1,20,""
"037c4b5d58dca4f047737d7dab9f6d8f",2.25,4.0,3.5,4.5,1.5,1,20,""
"037d012c68fbfbc1cd50fa102649a9f4",4.25,3.75,3.25,3.75,3.75,1,20,""
"037e0e7e0323d4ce7a6003a0ad2067b0",4.25,3.5,3.0,4.25,3.75,1,20,""
"037e176de214fe092596bb9ad1b26589",4.5,4.5,4.25,3.75,2.0,1,20,""
"037e851f6685418b10542ca8a6d9c2e6",4.5,4.25,4.0,3.5,2.0,1,20,""
"037f2aae7a2f8a23b74ecd0cb875c19f",4.75,3.25,1.5,2.25,3.0,1,20,""
"0380a7ec72b515f4307d01177928cc1f",3.95,3.3,4.05,2.65,2.15,1,100,""
"03811dc738f68d21666b9bcef55f59f5",4.0,3.9,4.2,3.7,2.4,1,50,""
"03818edc95b2b431087adfa856854e66",3.25,3.25,2.75,4.0,3.5,1,20,""
"0381ecf4b97644fa13df91d291a7eba1",4.25,4.0,4.75,3.25,3.75,1,20,""
"0382addd8431f3b32b2aac1f333e68a8",3.63,2.38,1.94,4.19,1.88,1,80,""
"038368b69f1e4c48198b58ee1e5bb633",2.0,3.75,3.25,3.75,2.25,1,20,""
"038395794b190bc625e819a07e62a453",3.5,4.25,5.0,2.0,2.25,1,20,""
"0385b6c204edca7fce2ac3cd9156be45",3.3,3.55,3.2,3.74,3.2,1,100,""
"0385cfac0c4dd7d6e0f021fa11252be6",4.0,2.75,3.75,2.33,3.75,1,20,""
"03877abd27cef24d03f0b786daf81a13",4.2,2.65,2.85,2.0,3.45,1,100,""
"0387b60de5990951bfadc376c3bd148a",3.75,3.5,3.5,3.25,3.25,1,20,""
"03882c66eeb2dc9d9187161278921ab0",2.75,2.25,2.5,3.5,3.5,1,20,""
"0388f3e884f1a36af924ff40ec9273ad",3.0,2.75,3.5,4.0,2.0,1,20,""
"0389522cf7221825763cfeceaad8bfea",3.5,2.5,3.0,2.25,3.75,1,20,""
"03899bfaaf7682827372c777685a62a4",4.25,3.75,3.0,4.0,3.0,1,20,""
"0389a0d56637e098bdde84310e676459",3.5,2.0,3.5,1.75,4.25,1,20,""
"0389cc3f89af36aaeb107f7b942b0e3e",3.5,4.75,3.0,4.75,2.75,1,20,""
"038b86417144cf67d24821d91ccc7001",3.25,2.67,4.0,4.0,1.5,1,20,""
"038c41f0748fc12f340000533ff8bd59",4.05,2.21,2.45,3.5,2.47,1,100,""
"038c5fcda80811783bd27e6582505712",3.75,2.4,3.5,4.5,2.25,1,100,""
"038cca4dcff1846d694e19a0fb1d5782",3.35,2.9,3.5,3.4,3.25,1,100,""
"038d33e3e6d7d00d4ae70dcf27de58b3",4.0,3.0,3.25,3.0,3.0,1,20,""
"038de84e111c1fc4349b0fc7345ce488",4.25,2.75,2.75,3.0,4.25,1,20,""
"038e372dfa8065e012af83a7abd339c5",4.2,3.95,4.05,3.75,2.85,1,100,""
"038e9ae226e01ac1f845ac6d8f48f119",4.25,4.0,3.75,4.25,2.5,1,20,""
"038ebca6b5e78f3c5094d759ba44d5eb",4.0,4.13,3.57,3.5,3.44,1,80,""
"038f139361c5412427c9497fc03e9a4d",3.0,2.5,2.83,3.0,3.83,1,30,""
"038f61805afad16545ebcd91d86767a3",2.75,2.0,3.0,4.25,2.5,1,20,""
"038f846b61c653dde17e18bf2bd6132e",2.0,1.95,1.55,2.4,4.05,1,100,""
"039026e6f9b3903a471955a37f4615e9",1.25,3.0,3.0,3.75,2.25,1,20,""
"039037accfcb5497ccc67d9a82c3e361",4.58,4.33,2.67,2.83,3.92,1,60,""
"0390535a9330de9f2229c9169d2be4e3",4.0,4.0,4.0,3.5,2.75,1,20,""
"0390614975855e69de3e0c26eaeba5db",4.0,2.25,3.0,3.25,4.0,1,20,""
"0390c492e8c0c8eea2fe7dd72ef8ddbc",4.5,3.0,3.5,3.25,2.75,1,20,""
"03914d895523e79863c3e1163a9dd58a",4.35,3.6,3.3,3.0,2.7,1,100,""
"0391e93e058d1919f19b961487e10070",2.75,4.5,4.5,3.5,2.5,1,20,""
"03929c48d64734844a70afde4d67291e",3.9,2.95,1.6,3.37,4.05,1,100,""
"0392dccde31f73a41ddf0e2ed708c353",3.5,2.75,3.0,3.75,2.5,1,20,""
"0393893582577d98c937043290c6695d",4.45,3.85,3.4,3.95,2.7,1,100,""
"03940c42adfad3d71cbf4925ce846cd0",3.5,3.5,2.75,3.0,2.5,1,20,""
"0394808412480e9a74dc561240d176a9",5.0,3.25,3.67,2.5,2.75,1,20,""
"03956d5f03161f6f688796e85b0a9d4b",3.5,4.0,4.25,4.0,2.25,1,20,""
"0395b8e1831068bb82383546c603947d",3.25,2.75,3.75,4.25,3.0,1,20,""
"03967cde656d720c4f6cc92246870898",4.0,3.75,3.5,4.33,2.25,1,20,""
"0396ebbadc82e2ee4101cec7511a0c1a",2.5,2.5,3.75,3.0,2.25,1,20,""
"0397325b8069bba4df658a8f584d8dba",2.9,3.15,2.55,2.3,4.15,1,100,""
"0397bf9664bf199f3855417c8c066ca1",4.5,3.0,3.38,3.63,2.25,1,40,""
"0398ed4f2a435d90bd3672c43566fdb7",4.5,5.0,5.0,3.25,2.25,1,20,""
"039a0c8e8c053b0aa026ddf833a818d4",4.5,3.25,1.5,3.75,4.75,1,20,""
"039a1c04b9de127911505a2f8f3edf21",3.75,3.75,3.25,3.75,3.0,1,20,""
"039a297a4260b7bcbe1e9cc2454cc872",3.0,5.0,4.5,4.0,2.0,1,20,""
"039a9dcc3355315746f2354350e3ff83",4.0,2.75,3.5,3.75,4.0,1,20,""
"039c17baacc0c5ba59cf84b9c9ac6254",2.83,1.5,2.0,3.17,5.0,1,30,""
"039cccf411795dfe390cb7ecc7b6cda9",1.75,3.75,1.75,2.25,3.0,1,20,""
"039ce41ea741e9a28221fe418e9192ba",4.75,3.25,3.75,3.25,3.75,1,20,""
"039d5de6b701d86a0e980285eb574bd0",4.0,4.5,4.75,3.0,1.5,1,20,""
"039e4743882970bd617cc21c1f325c38",3.55,4.21,3.6,3.25,1.9,1,100,""
"039f9969974070da4878a1d27dc0d782",3.25,3.5,3.75,3.75,2.75,1,20,""
"039facf273844ddc6843215404a51e63",4.25,3.75,4.0,4.75,3.75,1,20,""
"03a0ef9e73c6f96b4cba9c7552fbea54",4.67,3.17,3.83,2.5,2.5,1,30,""
"03a1030b90c8037836a9f9356fbe7baf",4.5,3.5,5.0,4.0,2.5,1,20,""
"03a144ef9e19eb26108c7d2cd2f05154",3.75,2.25,4.0,4.0,2.25,1,20,""
"03a1aa573ea936a8cacef92ae123d007",3.2,2.3,2.74,3.55,2.9,1,100,""
"03a33c2a000f714b1eaf102909d98588",4.0,3.5,2.25,4.25,2.0,1,20,""
"03a3a299a8ea59ec83c27cb887099509",3.25,4.25,3.0,4.0,1.5,1,20,""
"03a43ffcfe3558028dbf43f686cdac90",4.5,5.0,3.75,4.25,1.25,1,20,""
"03a476381df04d9a122a5e3e545962f0",4.4,3.5,4.0,4.25,1.5,1,100,""
"03a4916d9fe7ad69f7fe6bd2dcccd2d8",3.4,4.0,4.3,3.5,3.0,1,50,""
"03a4be584afc03d8df5b55bcac8da42f",3.6,3.67,3.8,2.4,2.4,1,50,""
"03a53efb272b139c59da00f6cd35f605",2.5,4.75,2.5,4.0,3.5,1,20,""
"03a54c55896a33209a4179212649df35",4.5,3.75,5.0,3.75,4.0,1,20,""
"03a60de05669dfad2ada579a165f2717",4.6,2.75,4.75,4.3,2.35,1,100,""
"03a627aaa176f51bee917b2d998f282c",4.0,3.8,4.5,3.83,2.0,1,30,""
"03a6cab8ed3995b21ae5e6e2019a7c94",4.75,2.75,3.25,3.25,3.5,1,20,""
"03a7af335d31535b7e8e40e89b24a9b0",3.5,3.5,4.0,3.0,1.75,1,20,""
"03a8988aefa34c9dd683a61dfe628328",3.67,2.67,3.83,3.94,2.22,1,90,""
"03a90a940c1ce7db42520f90af3b27c7",4.65,3.4,3.9,3.65,1.9,1,100,""
"03a955ce0e89b99e793256da61f85115",3.6,3.15,3.9,3.7,2.8,1,100,""
"03aa2f4defa7561d790b53125ce261e3",4.25,2.75,4.5,2.0,4.0,1,20,""
"03aa9d19ef7bf74a3348d60dc5db1585",4.1,2.7,2.8,2.9,4.25,1,100,""
"03ab66e94f93351c3a997a2e2d4e5f38",4.5,4.0,3.5,2.75,3.0,1,20,""
